Sample_ID,IGSN,Material,He,He3,He4,He3_He4,He3_He4(R/Ra),He4_Ar40,Ar,Ar36,Ar38,Ar40,Ar40_RG,Ar38_Ar36,Ar36_Ar40,Ar40_Ar36,Ar40_Ar39,Ne,Ne20,Ne22,Ne20_Ne22,Ne21_Ne22,Kr78,Kr82,Kr83,Kr84,Kr86,Kr90,Xe124,Xe126,Xe128,Xe129,Xe130,Xe131,Xe132,Xe134,Xe136,Xe129_Xe132,Xe136_Xe132,U234_ACTIVITY,U238_ACTIVITY,U234_U238_ACTIVITY,U234_U238,U238_Th230,U238_Th232_ACTIVITY,U238_Th232,U238_Pb204,DELTA_U234,Th230_ACTIVITY,Th232_ACTIVITY,Th230_Th232,Th230_Th232_ACTIVITY,Th230_U238_ACTIVITY,Th230_U238,Th232_U238,Th232_Pb204,Th228_Th232,Ra226,Ra226_ACTIVITY,Ra226_Th230,Ra226_Th230_ACTIVITY,Pb210,CO2,F,Cl,N2,Latitude,Longitute,Elevation,Tectonic,Rock,Reference,Method,Expedition,Analysis_Comment
KAIYO87-DT7-002, ,GL,,,1.27984E-05,,8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.823,173.503,-2730,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","NISHIO, 1998",MS,KAIYO87 , 
KAIYO87-DT7-002, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.7,,,,-18.823,173.503,-2730,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","NISHIO, 1998",MANO,KAIYO87 , 
KAIYO87-DT7-X, ,GL,,,6.92593E-06,,8.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.823,173.503,-2730,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","NISHIO, 1998",MS,KAIYO87 , 
KAIYO87-DT7-X, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.1,,,,-18.823,173.503,-2730,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","NISHIO, 1998",MANO,KAIYO87 , 
KAIYO88-003-001, ,GL,,,4.10176E-06,,8.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.0363,174.1478,-2820,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","NISHIO, 1998",MS,KAIYO88 , 
KAIYO88-003-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.9,,,,-21.0363,174.1478,-2820,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","NISHIO, 1998",MANO,KAIYO88 , 
KAIYO88-003-009, ,GL,,,2.10692E-06,,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.0363,174.1478,-2820,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","NISHIO, 1998",MS,KAIYO88 , 
KAIYO88-003-009, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.2,,,,-21.0363,174.1478,-2820,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","NISHIO, 1998",MANO,KAIYO88 , 
KAIYO88-003-019, ,GL,,,4.55004E-06,,8.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.0363,174.1478,-2820,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","NISHIO, 1998",MS,KAIYO88 , 
KAIYO88-003-019, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.1,,,,-21.0363,174.1478,-2820,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","NISHIO, 1998",MANO,KAIYO88 , 
KAK1984-001-001, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,22.65,142.48,-2300,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","JACKSON, 1989",GRAV,KK1984 , 
KAK1984-001-002, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,22.65,142.48,-2300,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","JACKSON, 1989",GRAV,KK1984 , 
KAK1984-001-003, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,22.65,142.48,-2300,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","JACKSON, 1989",GRAV,KK1984 , 
KAK1984-001-008, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,22.65,142.48,-2300,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","JACKSON, 1989",GRAV,KK1984 , 
KAK1984-001-011, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,22.65,142.48,-2300,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","JACKSON, 1989",GRAV,KK1984 , 
KAK1984-002-001, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,22.8,142.27,-3450,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","JACKSON, 1989",GRAV,KK1984 , 
KAK1984-002-002, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,22.8,142.27,-3450,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","JACKSON, 1989",GRAV,KK1984 , 
KAK1984-002-003, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,22.8,142.27,-3450,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","JACKSON, 1989",GRAV,KK1984 , 
KAK1984-002-005, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,22.8,142.27,-3450,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","JACKSON, 1989",GRAV,KK1984 , 
KAK820316-005-005, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,-15.658,-178.495,-1900,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SINTON, 1993",GRAV,KK820316 , 
KAK820316-005-011, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,-15.658,-178.495,-1900,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SINTON, 1993",GRAV,KK820316 , 
KAK820316-005-014, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089,0.009,0.04,,-15.658,-178.495,-1900,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","AGGREY, 1988",MS,KK820316 , 
KAK820316-005-015, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,-15.658,-178.495,-1900,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SINTON, 1993",GRAV,KK820316 , 
KAK820316-005-015, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,0.007,0.044,,-15.658,-178.495,-1900,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","AGGREY, 1988",MS,KK820316 , 
KAK820316-006-052, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088,0.007,0.019,,-16.612,174.273,-2690,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","AGGREY, 1988",MS,KK820316 , 
KAK820316-006-054, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066,0.005,0.016,,-16.612,174.273,-2690,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","AGGREY, 1988",MS,KK820316 , 
KAK820316-013-001, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,-14.48,177.687,-2250,BACK-ARC_BASIN,"THOLEIITE, igneous:volcanic:mafic","SINTON, 1993",GRAV,KK820316 , 
KAK820316-013-017, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,-14.48,177.687,-2250,BACK-ARC_BASIN,"THOLEIITE, igneous:volcanic:mafic","SINTON, 1993",GRAV,KK820316 , 
KAK820316-016-012, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.002,0.022,,-16.612,174.273,-2690,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","AGGREY, 1988",MS,KK820316 , 
KAK820316-019-007, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051,0.009,0.037,,-13.543,173.477,-2350,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","AGGREY, 1988",MS,KK820316 , 
KAK820316-020-003, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,0.017,0.1,,-13.517,171.973,-4550,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","AGGREY, 1988",MS,KK820316 , 
KAK820316-020-016, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,0.014,0.094,,-13.517,171.973,-4550,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","AGGREY, 1988",MS,KK820316 , 
KAK820316-023-005, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,-9.86,157.7263,-2525,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","JOHNSON, 1987",NN,KK820316 , 
KAK820316-023-016, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,,-9.86,157.7263,-2525,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","JOHNSON, 1987",NN,KK820316 , 
KAK820316-023-020, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,-9.86,157.7263,-2525,BACK-ARC_BASIN,"TRACHYBASALT, igneous:volcanic:mafic","JOHNSON, 1987",NN,KK820316 , 
KAK820316-024-001, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,-8.8097,157.2428,-2800,BACK-ARC_BASIN,"TRACHYBASALT, igneous:volcanic:mafic","JOHNSON, 1987",NN,KK820316 , 
KAK820316-024-002, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,,,,-8.8097,157.2428,-2800,BACK-ARC_BASIN,"TRACHYBASALT, igneous:volcanic:mafic","JOHNSON, 1987",NN,KK820316 , 
KAK820316-024-004, ,GL,4.8E-09,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.8097,157.2428,-2800,BACK-ARC_BASIN,"TRACHYBASALT, igneous:volcanic:mafic","TRULL, 1988",MS,KK820316 , 
KAK820316-024-004, ,GL,0.000000043,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.8097,157.2428,-2800,BACK-ARC_BASIN,"TRACHYBASALT, igneous:volcanic:mafic","TRULL, 1988",MS,KK820316 , 
KAK820316-024-005, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,-8.8097,157.2428,-2800,BACK-ARC_BASIN,"TRACHYBASALT, igneous:volcanic:mafic","JOHNSON, 1987",NN,KK820316 , 
KAK820316-024-006, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,-8.8097,157.2428,-2800,BACK-ARC_BASIN,"ALKALI BASALT, igneous:volcanic:mafic","JOHNSON, 1987",NN,KK820316 , 
KAK820316-024-007, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,,,,-8.8097,157.2428,-2800,BACK-ARC_BASIN,"TRACHYBASALT, igneous:volcanic:mafic","JOHNSON, 1987",NN,KK820316 , 
KAK820316-024-011, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,,-8.8097,157.2428,-2800,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","JOHNSON, 1987",NN,KK820316 , 
KAK820316-024-012, ,WR,4.8E-09,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.8097,157.2428,-2800,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","TRULL, 1988",MS,KK820316 , 
KAK820316-024-013, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,,-8.8097,157.2428,-2800,BACK-ARC_BASIN,"PICRITE, igneous:volcanic:mafic","JOHNSON, 1987",NN,KK820316 , 
KAK820316-024-014, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,-8.8097,157.2428,-2800,BACK-ARC_BASIN,"TRACHYBASALT, igneous:volcanic:mafic","JOHNSON, 1987",NN,KK820316 , 
KAK820316-024-018, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,-8.8097,157.2428,-2800,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","JOHNSON, 1987",EMP,KK820316 , 
KAK820316-026-002, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,,-9.499,155.4192,-3460,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PERFIT, 1987",NN,KK820316 , 
KAK820316-026-005, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,-9.499,155.4192,-3460,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PERFIT, 1987",NN,KK820316 , 
KAK820316-026-005, ,GL,0.00000046,,,,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.499,155.4192,-3460,BACK-ARC_BASIN,"THOLEIITE, igneous:volcanic:mafic","TRULL, 1988",MS,KK820316 , 
KAK820316-026-007, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,-9.499,155.4192,-3460,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PERFIT, 1987",NN,KK820316 , 
KAK820316-026-007G, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,-9.499,155.4192,-3460,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PERFIT, 1987",EMP,KK820316 , 
KAK820316-026-009, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,-9.499,155.4192,-3460,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PERFIT, 1987",NN,KK820316 , 
KAK820316-026-011, ,GL,0.0000003,,,,8.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.499,155.4192,-3460,BACK-ARC_BASIN,"THOLEIITE, igneous:volcanic:mafic","TRULL, 1988",MS,KK820316 , 
KAK820316-026-011, ,GL,0.000000085,,,,8.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.499,155.4192,-3460,BACK-ARC_BASIN,"THOLEIITE, igneous:volcanic:mafic","TRULL, 1988",MS,KK820316 , 
KAK820316-026-011, ,GL,0.0000087,,,,8.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.499,155.4192,-3460,BACK-ARC_BASIN,"THOLEIITE, igneous:volcanic:mafic","TRULL, 1988",MS,KK820316 , 
KAK820316-026-011, ,GL,0.00000043,,,,7.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.499,155.4192,-3460,BACK-ARC_BASIN,"THOLEIITE, igneous:volcanic:mafic","TRULL, 1988",MS,KK820316 , 
KAK820316-026-014, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,-9.499,155.4192,-3460,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PERFIT, 1987",NN,KK820316 , 
KAK820316-026-015, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,,-9.499,155.4192,-3460,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PERFIT, 1987",NN,KK820316 , 
KAK820316-026-019, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,-9.499,155.4192,-3460,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PERFIT, 1987",NN,KK820316 , 
KAK820316-026-021, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,-9.499,155.4192,-3460,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PERFIT, 1987",NN,KK820316 , 
KAK820316-029-004, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,-9.0967,156.6852,-3570,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PERFIT, 1987",NN,KK820316 , 
KAK820316-029-004G, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,-9.0967,156.6852,-3570,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PERFIT, 1987",EMP,KK820316 , 
KAK820316-029-008, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,-9.0967,156.6852,-3570,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PERFIT, 1987",NN,KK820316 , 
KAK820316-029-011, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,-9.0967,156.6852,-3570,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PERFIT, 1987",NN,KK820316 , 
KAK820316-029-014, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,-9.0967,156.6852,-3570,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PERFIT, 1987",NN,KK820316 , 
KAK820316-029-014G, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,-9.0967,156.6852,-3570,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PERFIT, 1987",EMP,KK820316 , 
KAK820316-029-016, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,-9.0967,156.6852,-3570,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PERFIT, 1987",NN,KK820316 , 
KAK820316-029-018, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,-9.0967,156.6852,-3570,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PERFIT, 1987",NN,KK820316 , 
KAK820316-029-A, ,GL,0.00000061,,,,9.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0967,156.6852,-3570,BACK-ARC_BASIN,"THOLEIITE, igneous:volcanic:mafic","TRULL, 1988",MS,KK820316 , 
KAK820316-029-B, ,GL,0.00000039,,,,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0967,156.6852,-3570,BACK-ARC_BASIN,"THOLEIITE, igneous:volcanic:mafic","TRULL, 1988",MS,KK820316 , 
KAK820316-029-C, ,GL,0.00000017,,,,8.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0967,156.6852,-3570,BACK-ARC_BASIN,"THOLEIITE, igneous:volcanic:mafic","TRULL, 1988",MS,KK820316 , 
KAK820316-029-D, ,GL,0.0000021,,,,8.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0967,156.6852,-3570,BACK-ARC_BASIN,"THOLEIITE, igneous:volcanic:mafic","TRULL, 1988",MS,KK820316 , 
KAK820316-029-H, ,GL,0.000000075,,,,8.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0967,156.6852,-3570,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","TRULL, 1988",MS,KK820316 , 
KAK820316-029-H, ,GL,0.0000019,,,,8.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0967,156.6852,-3570,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","TRULL, 1988",MS,KK820316 , 
KAK820316-030-001, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,,-8.7865,156.7192,-3140,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","JOHNSON, 1987",NN,KK820316 , 
KAK820316-030-002, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,,-8.7865,156.7192,-3140,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","JOHNSON, 1987",EMP,KK820316 , 
KAK820316-030-002, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,-8.7865,156.7192,-3140,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","JOHNSON, 1987",NN,KK820316 , 
KAK820316-030-005, ,GL,0.000000016,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.7865,156.7192,-3140,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","TRULL, 1988",MS,KK820316 , 
KAK820316-030-005, ,GL,0.000000004,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.7865,156.7192,-3140,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","TRULL, 1988",MS,KK820316 , 
KAK820316-030-005, ,GL,1.5E-09,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.7865,156.7192,-3140,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","TRULL, 1988",MS,KK820316 , 
KAK820316-030-005, ,GL,0.000000013,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.7865,156.7192,-3140,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","TRULL, 1988",MS,KK820316 , 
KAK820316-030-005, ,GL,0.000000013,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.7865,156.7192,-3140,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","TRULL, 1988",MS,KK820316 , 
KAK820316-030-005, ,GL,0.00000001,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.7865,156.7192,-3140,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","TRULL, 1988",MS,KK820316 , 
KAK820316-030-005, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,,-8.7865,156.7192,-3140,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","JOHNSON, 1987",EMP,KK820316 , 
KAK820316-030-006, ,GL,0.000000012,,,,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.7865,156.7192,-3140,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","TRULL, 1988",MS,KK820316 , 
KAK820316-030-006, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,-8.7865,156.7192,-3140,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","JOHNSON, 1987",EMP,KK820316 , 
